Date(MM/DD/YYYY),Hour,Solar Radiance(w/m^2),Temperature(C),Solar Power(kW)
2/18/2016,21,-3.7942,14.8702,0
2/18/2016,22,-3.1996,14.4207,0
2/18/2016,23,-3.0964,14.1467,0
2/19/2016,0,-2.5473,13.1457,0
2/19/2016,1,-2.4904,12.7102,0
2/19/2016,2,-2.5812,11.711,0
2/19/2016,3,-2.1762,11.2605,0
2/19/2016,4,-1.9988,11.3788,0
2/19/2016,5,-2.5048,10.6763,0
2/19/2016,6,-2.8154,10.291,0
2/19/2016,7,10.9522,9.7183,2.947260293
2/19/2016,8,188.7158,10.4495,50.61133656
2/19/2016,9,391.8489,12.2512,104.2067291
2/19/2016,10,556.4506,14.0083,146.7580726
2/19/2016,11,676.5937,15.9018,176.843156
2/19/2016,12,741.4158,17.7528,192.0704357
2/19/2016,13,734.3507,19.7202,188.434206
2/19/2016,14,647.984,21.092,165.1614018
2/19/2016,15,536.6041,23.2008,135.3578476
2/19/2016,16,355.9626,23.1347,89.8206213
2/19/2016,17,145.4075,23.0085,36.7138488
2/19/2016,18,5.3928,21.8323,1.369553466
2/19/2016,19,-4.6455,20.3592,0
2/19/2016,20,-4.156,19.0723,0
2/19/2016,21,-3.6363,17.996,0
2/19/2016,22,-3.4231,17.3632,0
2/19/2016,23,-3.6012,16.4672,0
2/20/2016,0,-2.9053,15.9728,0
2/20/2016,1,-3.7288,14.0047,0
2/20/2016,2,-2.9869,12.8027,0
2/20/2016,3,-2.6616,12.1633,0
2/20/2016,4,-2.5653,12.916,0
2/20/2016,5,-3.0278,11.8633,0
2/20/2016,6,-2.5279,11.7707,0
2/20/2016,7,17.7883,11.8488,4.739496864
2/20/2016,8,193.2154,12.7218,51.26927166
2/20/2016,9,398.5201,14.4858,104.867675
2/20/2016,10,564.7036,16.3958,147.2494284
2/20/2016,11,685.3816,18.5112,176.9045302
2/20/2016,12,743.2993,19.7497,190.7030054
2/20/2016,13,734.5932,20.7022,187.5947183
2/20/2016,14,664.5014,21.511,169.0234067
2/20/2016,15,510.357,22.3362,129.2886112
2/20/2016,16,360.5649,22.831,91.11880659
2/20/2016,17,139.7578,22.6755,35.34553376
2/20/2016,18,3.8125,21.6947,0.96887682
2/20/2016,19,-3.9536,20.6007,0
2/20/2016,20,-3.6527,19.647,0
2/20/2016,21,-3.1304,18.106,0
2/20/2016,22,-2.7671,16.6017,0
2/20/2016,23,-2.7435,15.9795,0
2/21/2016,0,-2.9419,15.2108,0
2/21/2016,1,-2.4462,14.6853,0
2/21/2016,2,-2.9303,13.8903,0
2/21/2016,3,-3.1759,13.1907,0
2/21/2016,4,-2.4829,12.5817,0
2/21/2016,5,-2.6466,12.2432,0
2/21/2016,6,-2.5784,11.656,0
2/21/2016,7,22.3523,11.2053,5.973504091
2/21/2016,8,196.6871,12.7613,52.18076801
2/21/2016,9,402.9804,15.7328,105.413225
2/21/2016,10,567.7455,17.3523,147.3638091
2/21/2016,11,683.6699,19.0198,176.0280784
2/21/2016,12,745.394,20.1033,190.9109635
2/21/2016,13,730.1107,21.504,185.7182588
2/21/2016,14,661.4803,22.962,167.0551961
2/21/2016,15,530.5434,23.7685,133.4525552
2/21/2016,16,350.067,24.5215,87.72613382
2/21/2016,17,145.6938,24.0727,36.59232733
2/21/2016,18,5.423,22.9613,1.369569838
2/21/2016,19,-4.2004,21.6997,0
2/21/2016,20,-3.3418,21.2123,0
2/21/2016,21,-3.3385,19.4732,0
2/21/2016,22,-2.8454,19.1827,0
2/21/2016,23,-3.7071,17.5527,0
2/22/2016,0,-3.7864,16.0437,0
2/22/2016,1,-3.7215,15.808,0
2/22/2016,2,-3.6252,15.2968,0
2/22/2016,3,-3.2931,14.7923,0
2/22/2016,4,-2.4375,13.7862,0
2/22/2016,5,-2.2798,14.8452,0
2/22/2016,6,-3.399,13.7472,0
2/22/2016,7,20.3625,13.7772,5.376280331
2/22/2016,8,207.9567,17.3875,53.96801297
2/22/2016,9,421.1107,18.9518,108.4613772
2/22/2016,10,590.2731,19.1322,151.8977806
2/22/2016,11,709.6097,19.7918,182.0221615
2/22/2016,12,765.6915,20.5838,195.6496835
2/22/2016,13,757.5134,21.1407,193.0326893
2/22/2016,14,687.095,21.804,174.5186945
2/22/2016,15,557.8693,22.1528,141.4527818
2/22/2016,16,373.3982,22.435,94.54675798
2/22/2016,17,163.2622,22.2528,41.37619239
2/22/2016,18,5.7416,21.4108,1.461159688
2/22/2016,19,-4.3342,20.727,0
2/22/2016,20,-3.593,19.6443,0
2/22/2016,21,-3.8316,18.7762,0
2/22/2016,22,-3.4059,17.9312,0
2/22/2016,23,-2.935,16.5475,0
2/23/2016,0,-2.309,15.4272,0
2/23/2016,1,-2.3854,14.7303,0
2/23/2016,2,-2.4125,13.7808,0
2/23/2016,3,-2.8454,12.6428,0
2/23/2016,4,-2.9997,11.8703,0
2/23/2016,5,-2.491,11.7712,0
2/23/2016,6,-2.6826,11.4575,0
2/23/2016,7,26.6258,11.1672,7.116836708
2/23/2016,8,218.1616,11.6053,58.19316148
2/23/2016,9,441.1191,12.0378,117.4271175
2/23/2016,10,586.043,12.5472,155.6330953
2/23/2016,11,600.8556,13.6113,158.7676052
2/23/2016,12,740.6782,14.3338,195.0448273
2/23/2016,13,766.1778,15.0602,201.0640176
2/23/2016,14,710.0523,15.7677,185.7073448
2/23/2016,15,578.6056,16.6063,150.7222023
2/23/2016,16,374.6681,16.8782,97.47074922
2/23/2016,17,162.5483,16.653,42.33306333
2/23/2016,18,3.7345,16.041,0.975446732
2/23/2016,19,-2.8744,15.533,0
2/23/2016,20,-3.1225,14.822,0
2/23/2016,21,-3.1217,13.4938,0
2/23/2016,22,-2.652,13.0257,0
2/23/2016,23,-2.9861,12.3717,0
2/24/2016,0,-3.3745,11.4773,0
2/24/2016,1,-3.4651,10.8552,0
2/24/2016,2,-3.2326,10.1285,0
2/24/2016,3,-2.696,8.3039,0
2/24/2016,4,-2.7564,8.1466,0
2/24/2016,5,-2.4726,7.9497,0
2/24/2016,6,-2.7199,7.2284,0
2/24/2016,7,27.5653,7.0279,7.51058291
2/24/2016,8,219.3226,9.1311,59.18116051
2/24/2016,9,426.3892,11.7657,113.6510032
2/24/2016,10,593.2587,12.9615,157.2421061
2/24/2016,11,710.8524,14.539,187.0083837
2/24/2016,12,764.4152,15.3977,200.2789801
2/24/2016,13,757.977,16.8888,197.1793788
2/24/2016,14,669.16,17.9665,173.1731711
2/24/2016,15,548.2507,18.5755,141.4654708
2/24/2016,16,367.4087,19.2118,94.5104688
2/24/2016,17,147.2173,18.994,37.90955888
2/24/2016,18,4.4352,18.1993,1.146503081
2/24/2016,19,-3.0388,17.3783,0
2/24/2016,20,-2.9609,16.6045,0
2/24/2016,21,-2.742,15.841,0
2/24/2016,22,-3.2735,14.5498,0
2/24/2016,23,-3.4527,13.2907,0
2/25/2016,0,-3.4126,12.0795,0
2/25/2016,1,-2.8676,11.8837,0
2/25/2016,2,-2.6345,11.1302,0
2/25/2016,3,-2.5679,10.5928,0
2/25/2016,4,-3.0134,9.8408,0
2/25/2016,5,-3.0741,9.4652,0
2/25/2016,6,-2.562,9.322,0
2/25/2016,7,28.529,9.4293,7.687520625
2/25/2016,8,216.9139,11.2728,57.95050061
2/25/2016,9,422.5987,13.331,111.8138053
2/25/2016,10,582.2048,16.3775,151.8262761
2/25/2016,11,707.5041,17.7448,183.2923797
2/25/2016,12,767.0397,19.0198,197.4937385
2/25/2016,13,747.1827,20.6203,190.8862201
2/25/2016,14,676.9282,21.9233,171.8354312
2/25/2016,15,551.6393,23.0312,139.2674093
2/25/2016,16,365.6721,24.0057,91.87250971
2/25/2016,17,156.8624,23.9932,39.41301133
2/25/2016,18,5.0353,23.0075,1.271366044
2/25/2016,19,-4.3161,21.263,0
2/25/2016,20,-3.7131,20.283,0
2/25/2016,21,-3.7,18.6942,0
2/25/2016,22,-3.1782,17.2555,0
2/25/2016,23,-2.809,16.0368,0
2/26/2016,0,-2.899,15.3125,0
2/26/2016,1,-2.5301,14.833,0
2/26/2016,2,-2.4774,13.5642,0
2/26/2016,3,-2.5444,13.2108,0
2/26/2016,4,-2.5493,12.013,0
2/26/2016,5,-2.6997,11.4122,0
2/26/2016,6,-2.638,11.3063,0
2/26/2016,7,29.2291,11.3957,7.804326806
2/26/2016,8,218.721,13.5322,57.81556085
2/26/2016,9,421.7194,15.5388,110.4173145
2/26/2016,10,588.6803,17.204,152.9067645
2/26/2016,11,703.6444,19.9177,180.3812649
2/26/2016,12,766.4618,21.686,194.790518
2/26/2016,13,752.6594,23.6953,189.3923434
2/26/2016,14,677.7456,24.4827,169.8746472
2/26/2016,15,484.1835,24.8787,121.1192893
2/26/2016,16,311.4001,25.1698,77.78393033
2/26/2016,17,145.671,25.0033,36.41714911
2/26/2016,18,7.3076,23.859,1.837322465
2/26/2016,19,-4.6345,22.5112,0
2/26/2016,20,-3.372,21.5898,0
2/26/2016,21,-2.8783,20.4525,0
2/26/2016,22,-2.8936,19.4332,0
2/26/2016,23,-2.5931,18.5705,0
2/27/2016,0,-2.4178,17.8387,0
2/27/2016,1,-3.2012,16.969,0
2/27/2016,2,-1.734,16.1462,0
2/27/2016,3,-2.7119,15.9862,0
2/27/2016,4,-2.9511,15.8288,0
2/27/2016,5,-2.9778,15.4753,0
2/27/2016,6,-3.2182,14.9142,0
2/27/2016,7,29.7081,13.8095,7.842585616
2/27/2016,8,224.535,16.1657,58.61326194
2/27/2016,9,433.1532,18.4007,111.8614349
2/27/2016,10,598.11,20.1695,153.1389629
2/27/2016,11,721.145,21.6327,183.3216394
2/27/2016,12,788.2951,22.5232,199.5143366
2/27/2016,13,688.5171,24.3635,172.6770764
2/27/2016,14,618.5042,25.3618,154.3463315
2/27/2016,15,498.6555,25.8965,124.1050692
2/27/2016,16,379.3072,26.7302,94.00645335
2/27/2016,17,167.3622,26.7443,41.47563764
2/27/2016,18,9.697,25.1182,2.422817268
2/27/2016,19,-4.8561,23.0697,0
2/27/2016,20,-3.9445,22.4493,0
2/27/2016,21,-3.3282,21.1033,0
2/27/2016,22,-3.5159,19.4113,0
2/27/2016,23,-3.4973,18.558,0
2/28/2016,0,-3.2843,17.0393,0
2/28/2016,1,-3.2782,16.6877,0
2/28/2016,2,-2.9338,15.6292,0
2/28/2016,3,-3.0106,14.7477,0
2/28/2016,4,-2.9833,14.462,0
2/28/2016,5,-2.8473,15.3477,0
2/28/2016,6,-2.9948,13.9867,0
2/28/2016,7,37.9146,13.9473,10.00247337
2/28/2016,8,213.2558,16.6793,55.53199692
2/28/2016,9,359.8639,17.7087,93.24581957
2/28/2016,10,607.1669,19.1988,156.1945958
2/28/2016,11,710.5158,21.277,180.9355129
2/28/2016,12,795.7753,22.8598,201.0727229
2/28/2016,13,715.0245,23.7887,179.8387615
2/28/2016,14,669.3336,24.7797,167.5177177
2/28/2016,15,303.5026,24.8995,75.91377751
2/28/2016,16,303.8874,25.152,75.91411139
2/28/2016,17,117.3406,24.8592,29.35580195
2/28/2016,18,7.189,24.265,1.803854894
2/28/2016,19,-3.922,22.9838,0
2/28/2016,20,-3.5278,22.3033,0
2/28/2016,21,-2.3213,21.077,0
2/28/2016,22,-3.0137,20.1262,0
2/28/2016,23,-3.2604,18.8152,0
3/1/2016,0,-3.3028,18.9128,0
3/1/2016,1,-3.4796,18.0133,0
3/1/2016,2,-3.2525,16.8188,0
3/1/2016,3,-3.0176,16.2305,0
3/1/2016,4,-2.939,15.7422,0
3/1/2016,5,-2.8639,15.0293,0
3/1/2016,6,-2.6211,15.5858,0
3/1/2016,7,46.0447,16.0872,12.024159
3/1/2016,8,222.7251,16.2152,58.12701932
3/1/2016,9,384.4965,18.3288,99.33044131
3/1/2016,10,546.6498,19.8745,140.1647669
3/1/2016,11,581.6297,21.3217,148.0816857
3/1/2016,12,567.6163,22.5928,143.6120324
3/1/2016,13,505.4868,23.2693,127.4652575
3/1/2016,14,584.2586,24.4783,146.4456596
3/1/2016,15,570.1869,25.8062,141.9721192
3/1/2016,16,406.8066,26.5148,100.9313617
3/1/2016,17,185.1593,26.5973,45.92013131
3/1/2016,18,6.9454,25.5828,1.731290276
3/1/2016,19,-4.0039,24.241,0
3/1/2016,20,-3.9822,22.9987,0
3/1/2016,21,-3.8399,21.9917,0
3/1/2016,22,-3.3617,21.2108,0
3/1/2016,23,-2.9502,20.0772,0
3/2/2016,0,-2.7256,20.408,0
3/2/2016,1,-2.7792,19.3208,0
3/2/2016,2,-3.0263,19.2427,0
3/2/2016,3,-3.3355,17.3513,0
3/2/2016,4,-3.3089,17.4795,0
3/2/2016,5,-3.1626,16.5978,0
3/2/2016,6,-3.1118,15.6517,0
3/2/2016,7,45.0044,15.3327,11.7949388
3/2/2016,8,214.8992,17.7487,55.67267321
3/2/2016,9,432.8846,19.9675,110.9442647
3/2/2016,10,532.2346,21.211,135.5794461
3/2/2016,11,658.9594,21.9153,167.2807151
3/2/2016,12,787.5093,23.2817,198.5687965
3/2/2016,13,781.3125,25.0058,195.3224605
3/2/2016,14,694.4453,26.0872,172.6675738
3/2/2016,15,548.844,26.9725,135.8577565
3/2/2016,16,374.3708,27.1762,92.57431783
3/2/2016,17,115.6319,26.8095,28.6464301
3/2/2016,18,13.49,25.9307,3.356806071
3/2/2016,19,-4.4934,24.8068,0
3/2/2016,20,-4.1979,23.8588,0
3/2/2016,21,-3.5183,22.6022,0
3/2/2016,22,-3.0862,21.047,0
3/2/2016,23,-3.4034,19.5428,0
3/3/2016,0,-2.4402,18.4728,0
3/3/2016,1,-2.8853,17.956,0
3/3/2016,2,-2.5699,17.3995,0
3/3/2016,3,-2.5097,16.2248,0
3/3/2016,4,-2.1922,15.4843,0
3/3/2016,5,-2.0885,15.375,0
3/3/2016,6,-2.7076,15.2935,0
3/3/2016,7,40.4957,14.97,10.63163984
3/3/2016,8,195.4546,16.505,50.93913353
3/3/2016,9,361.2998,18.3297,93.33742257
3/3/2016,10,546.5523,19.7945,140.1944225
3/3/2016,11,669.2842,21.361,170.3654565
3/3/2016,12,782.5407,23.1433,197.4513541
3/3/2016,13,731.998,24.7675,183.2122369
3/3/2016,14,760.0551,25.9708,189.0914481
3/3/2016,15,491.8014,26.5613,121.9905381
3/3/2016,16,262.8342,26.752,65.1329431
3/3/2016,17,103.0817,27.0013,25.51255324
3/3/2016,18,11.2597,26.1963,2.798087526
3/3/2016,19,-3.9784,25.3718,0
3/3/2016,20,-3.924,24.3805,0
3/3/2016,21,-3.6198,23.3995,0
3/3/2016,22,-3.6054,22.7692,0
3/3/2016,23,-3.9097,22.3068,0
3/4/2016,0,-3.7383,21.1132,0
3/4/2016,1,-3.0382,19.8255,0
3/4/2016,2,-2.4866,19.069,0
3/4/2016,3,-2.3638,18.1762,0
3/4/2016,4,-2.6952,17.6673,0
3/4/2016,5,-3.1163,17.4083,0
3/4/2016,6,-3.5465,16.7087,0
3/4/2016,7,52.6407,16.0332,13.75019829
3/4/2016,8,260.9646,17.191,67.7884907
3/4/2016,9,469.2747,18.999,120.8388218
3/4/2016,10,627.5075,20.1815,160.6564311
3/4/2016,11,742.279,21.8012,188.5377526
3/4/2016,12,718.7355,23.5527,180.9841574
3/4/2016,13,727.7534,24.5125,182.3818247
3/4/2016,14,688.2821,25.4388,171.6930023
3/4/2016,15,454.8249,25.8737,113.2094994
3/4/2016,16,284.5429,25.8127,70.84666498
3/4/2016,17,192.526,26.0088,47.88872471
3/4/2016,18,15.413,25.5092,3.843439626
3/4/2016,19,-2.724,24.6417,0
3/4/2016,20,-2.9605,23.8228,0
3/4/2016,21,-3.4814,22.434,0
3/4/2016,22,-3.0028,22.2065,0
3/4/2016,23,-2.982,22.0525,0
3/5/2016,0,-3.4108,21.4983,0
3/5/2016,1,-3.2102,21.486,0
3/5/2016,2,-3.2913,20.5488,0
3/5/2016,3,-2.5874,20.1042,0
3/5/2016,4,-2.495,19.6927,0
3/5/2016,5,-2.5783,18.7663,0
3/5/2016,6,-2.1208,18.4517,0
3/5/2016,7,15.1449,18.811,3.903389733
3/5/2016,8,134.3841,19.4475,34.52873464
3/5/2016,9,241.724,19.8592,61.98431842
3/5/2016,10,357.4706,20.3937,91.42592103
3/5/2016,11,387.6547,21.285,98.71384651
3/5/2016,12,672.7854,22.8525,170.0023583
3/5/2016,13,633.7252,23.7698,159.4058109
3/5/2016,14,315.6554,23.2487,79.60485913
3/5/2016,15,199.3998,22.8238,50.39236731
3/5/2016,16,93.205,21.9327,23.65860962
3/5/2016,17,64.1398,21.1608,16.3427569
3/5/2016,18,9.8804,20.696,2.523256552
3/5/2016,19,-1.6606,20.6347,0
3/5/2016,20,-1.9708,20.2448,0
3/5/2016,21,-1.9588,20.1957,0
3/5/2016,22,-2.2235,19.9127,0
3/5/2016,23,-3.2447,19.2093,0
3/6/2016,0,-2.9572,19.1885,0
3/6/2016,1,-2.2011,19.0357,0
3/6/2016,2,-1.5996,18.8567,0
3/6/2016,3,-1.5255,18.5872,0
3/6/2016,4,-0.84,17.4793,0
3/6/2016,5,-1.5963,15.9008,0
3/6/2016,6,-2.1955,16.2362,0
3/6/2016,7,26.8562,16.2252,7.00862223
3/6/2016,8,158.0031,16.1092,41.25674245
3/6/2016,9,477.9019,17.1147,124.1859748
3/6/2016,10,641.0766,19.145,164.9610294
3/6/2016,11,667.8941,19.6242,171.4616064
3/6/2016,12,588.3816,18.1035,152.1676171
3/6/2016,13,338.0662,13.7207,89.28298761
3/6/2016,14,754.102,16.195,196.8253351
3/6/2016,15,611.7717,18.176,158.1613376
3/6/2016,16,246.8289,14.921,64.8169606
3/6/2016,17,159.5424,12.2837,42.42158628
3/6/2016,18,24.6062,13.0268,6.519818692
3/6/2016,19,-2.9502,12.5623,0
3/6/2016,20,-2.9847,12.404,0
3/6/2016,21,-3.2415,12.4973,0
3/6/2016,22,-3.1142,12.1322,0
3/6/2016,23,-3.1576,12.0213,0
3/7/2016,0,-3.3255,11.9632,0
3/7/2016,1,-3.2045,11.3238,0
3/7/2016,2,-3.2937,10.6982,0
3/7/2016,3,-3.2157,10.6873,0
3/7/2016,4,-3.1377,10.4322,0
3/7/2016,5,-3.121,10.1492,0
3/7/2016,6,-1.9797,9.1483,0
3/7/2016,7,65.2869,9.0942,17.61977547
3/7/2016,8,194.9497,10.5503,52.25863085
3/7/2016,9,390.6465,11.9003,104.0583149
3/7/2016,10,551.5673,13.5302,145.7997833
3/7/2016,11,462.1112,14.1592,121.7898689
3/7/2016,12,567.2331,14.1723,149.4855623
3/7/2016,13,574.4243,14.5455,151.1127236
3/7/2016,14,508.9208,15.1012,133.5273315
3/7/2016,15,302.7647,15.0797,79.44557082
3/7/2016,16,229.275,15.0712,60.16428203
3/7/2016,17,62.5388,13.8032,16.50999304
3/7/2016,18,6.3785,13.924,1.682935333
3/7/2016,19,-1.8135,13.3748,0
3/7/2016,20,-2.9813,12.53,0
3/7/2016,21,-2.2709,11.9763,0
3/7/2016,22,-2.3476,11.3555,0
3/7/2016,23,-1.6045,11.2568,0
3/8/2016,0,-2.1857,11.0265,0
3/8/2016,1,-2.5506,10.8963,0
3/8/2016,2,-2.5719,10.4312,0
3/8/2016,3,-2.555,10.1728,0
3/8/2016,4,-2.5722,10.0317,0
3/8/2016,5,-2.5168,10.0925,0
3/8/2016,6,-2.1567,10.1395,0
3/8/2016,7,63.74,8.9354,17.21494701
3/8/2016,8,275.6862,10.7323,73.83830999
3/8/2016,9,487.8359,13.4865,128.9798483
3/8/2016,10,662.0673,15.4468,173.4229017
3/8/2016,11,782.708,16.5887,203.9064898
3/8/2016,12,837.1031,17.5972,217.0219085
3/8/2016,13,819.6147,18.9055,211.1476022
3/8/2016,14,740.5346,19.8597,189.8918625
3/8/2016,15,596.7399,20.6448,152.433627
3/8/2016,16,406.9879,20.5512,104.0102347
3/8/2016,17,148.6019,20.3718,38.01017414
3/8/2016,18,16.2315,19.7015,4.165378253
3/8/2016,19,-3.2232,19.1953,0
3/8/2016,20,-2.9549,18.8558,0
3/8/2016,21,-3.4274,17.9198,0
3/8/2016,22,-2.8231,16.8982,0
3/8/2016,23,-3.0723,17.202,0
3/9/2016,0,-2.972,17.129,0
3/9/2016,1,-3.4871,16.3247,0
3/9/2016,2,-3.6577,15.1777,0
3/9/2016,3,-2.9089,15.8868,0
3/9/2016,4,-2.5484,16.5208,0
3/9/2016,5,-3.0411,15.768,0
3/9/2016,6,-2.4913,15.2453,0
3/9/2016,7,70.0499,14.9728,18.39048045
3/9/2016,8,292.2312,15.8795,76.38941832
3/9/2016,9,503.6098,17.8878,130.379667
3/9/2016,10,668.3782,19.5248,171.6689304
3/9/2016,11,785.7435,20.5077,200.8481194
3/9/2016,12,845.4307,20.92,215.6693716
3/9/2016,13,824.6815,21.8363,209.4316811
3/9/2016,14,745.6234,22.6805,188.5676918
3/9/2016,15,422.9074,22.8803,106.847396
3/9/2016,16,286.4231,22.9032,72.35648995
3/9/2016,17,195.6873,23.1773,49.36767405
3/9/2016,18,19.5229,22.7683,4.93518657
3/9/2016,19,-3.6015,21.9935,0
3/9/2016,20,-3.1745,21.1503,0
3/9/2016,21,-2.8515,20.3382,0
3/9/2016,22,-3.1021,19.1605,0
3/9/2016,23,-2.9776,18.1008,0
3/10/2016,0,-2.6936,17.8922,0
3/10/2016,1,-2.6795,17.2417,0
3/10/2016,2,-2.8739,16.6655,0
3/10/2016,3,-2.4203,15.8297,0
3/10/2016,4,-2.5816,15.0915,0
3/10/2016,5,-3.0362,14.2642,0
3/10/2016,6,-1.9578,14.196,0
3/10/2016,7,74.8828,13.9005,19.75965205
3/10/2016,8,295.6391,15.938,77.25862691
3/10/2016,9,506.266,18.2413,130.843625
3/10/2016,10,674.8677,19.9285,172.9951644
3/10/2016,11,792.8696,21.2482,201.9357602
3/10/2016,12,847.093,22.6383,214.2739744
3/10/2016,13,826.6468,23.9873,207.7081315
3/10/2016,14,755.1147,24.9973,188.7812235
3/10/2016,15,619.581,26.1438,154.0094041
3/10/2016,16,425.1179,26.6468,105.4043698
3/10/2016,17,233.2375,26.5897,57.84590293
3/10/2016,18,24.8591,25.8137,6.189490188
3/10/2016,19,-4.5236,25.2595,0
3/10/2016,20,-4.145,24.9828,0
3/10/2016,21,-4.47,23.6727,0
3/10/2016,22,-4.2431,23.1245,0
3/10/2016,23,-3.8947,21.5462,0
3/11/2016,0,-3.79,20.8405,0
3/11/2016,1,-3.5773,20.1768,0
3/11/2016,2,-3.1399,19.6412,0
3/11/2016,3,-3.0655,19.5373,0
3/11/2016,4,-2.8606,19.2603,0
3/11/2016,5,-2.7391,18.9997,0
3/11/2016,6,-2.3461,18.4773,0
3/11/2016,7,41.8728,18.15,10.82673585
3/11/2016,8,131.3524,18.9638,33.8291867
3/11/2016,9,254.7344,19.8263,65.33099921
3/11/2016,10,364.7243,20.9748,93.01618532
3/11/2016,11,378.5429,22.4972,95.81999646
3/11/2016,12,445.0126,23.484,112.0964489
3/11/2016,13,664.176,24.4327,166.5149838
3/11/2016,14,603.909,25.3125,150.741348
3/11/2016,15,618.947,25.7503,154.1562551
3/11/2016,16,443.5148,25.73,110.4739927
3/11/2016,17,179.5008,25.4032,44.7847316
3/11/2016,18,15.8694,24.4588,3.978085649
3/11/2016,19,-1.3819,23.3035,0
3/11/2016,20,-0.9725,17.5345,0
3/11/2016,21,-1.1978,13.0847,0
3/11/2016,22,-1.0534,11.4312,0
3/11/2016,23,-0.9548,11.0245,0
3/12/2016,0,-2.0516,10.7583,0
3/12/2016,1,-1.8186,10.6763,0
3/12/2016,2,-3.0803,10.3592,0
3/12/2016,3,-2.2712,10.0273,0
3/12/2016,4,-2.2832,9.8878,0
3/12/2016,5,-1.2663,10.2607,0
3/12/2016,6,-0.8276,10.7853,0
3/12/2016,7,83.3016,10.5815,22.32675515
3/12/2016,8,306.691,11.5712,81.82086513
3/12/2016,9,516.4139,12.2535,137.3315622
3/12/2016,10,686.2791,13.4278,181.4969738
3/12/2016,11,805.6221,14.5347,211.9443712
3/12/2016,12,863.6138,15.8115,225.8225943
3/12/2016,13,843.3229,17.0927,219.166234
3/12/2016,14,671.7693,18.4302,173.4590624
3/12/2016,15,540.6653,19.1438,139.1241302
3/12/2016,16,400.7119,19.7447,102.8103016
3/12/2016,17,204.4335,19.1342,52.60733253
3/12/2016,18,29.2654,18.3202,7.560708774
3/12/2016,19,-3.3052,17.5683,0
3/12/2016,20,-3.0369,17.0315,0
3/12/2016,21,-3.2283,16.7573,0
3/12/2016,22,-3.2267,16.0533,0
3/12/2016,23,-3.5067,15.9617,0
3/13/2016,0,-2.9573,15.1408,0
3/13/2016,1,-2.9671,14.7952,0
3/13/2016,2,-3.2446,14.3288,0
3/13/2016,3,-2.7219,13.947,0
3/13/2016,4,-2.2155,13.63,0
3/13/2016,5,-2.906,13.115,0
3/13/2016,6,-1.9911,12.4825,0
3/13/2016,7,75.0121,12.3017,19.94368269
3/13/2016,8,278.1398,12.9642,73.71949376
3/13/2016,9,493.5779,14.3077,129.9913287
3/13/2016,10,666.8389,15.3112,174.7858109
3/13/2016,11,620.825,16.3243,161.9388643
3/13/2016,12,688.4176,17.4828,178.573116
3/13/2016,13,617.0167,18.513,159.2574092
3/13/2016,14,522.3254,19.2313,134.3477732
3/13/2016,15,504.6158,19.4898,129.6296175
3/13/2016,16,428.3693,19.8843,109.831586
3/13/2016,17,168.082,19.9052,43.09093022
3/13/2016,18,31.0536,19.7228,7.968245072
3/13/2016,19,-2.3661,18.6852,0
3/13/2016,20,-2.3663,17.8095,0
3/13/2016,21,-2.2159,17.0915,0
3/13/2016,22,-2.2992,16.5403,0
3/13/2016,23,-2.4468,16.1765,0
3/14/2016,0,-2.2925,15.5545,0
3/14/2016,1,-2.2893,15.0953,0
3/14/2016,2,-2.3882,14.7105,0
3/14/2016,3,-2.5175,14.2552,0
3/14/2016,4,-2.6551,14.099,0
3/14/2016,5,-2.9537,13.6205,0
3/14/2016,6,-1.461,13.32,0
3/14/2016,7,79.0824,13.4217,20.91514969
3/14/2016,8,235.7236,14.1212,62.13638737
3/14/2016,9,408.3499,15.369,107.0034974
3/14/2016,10,594.6028,16.3228,155.1000593
3/14/2016,11,741.6325,17.4903,192.369922
3/14/2016,12,596.8218,18.8452,153.7970985
3/14/2016,13,638.5579,20.0178,163.616254
3/14/2016,14,746.4486,21.5707,189.8118952
3/14/2016,15,607.8806,22.2388,154.0682499
3/14/2016,16,402.1483,22.7378,101.6742499
3/14/2016,17,185.3389,22.6803,46.87213831
3/14/2016,18,27.758,22.747,7.017673468
3/14/2016,19,-3.8904,22.0665,0
3/14/2016,20,-3.8089,21.128,0
3/14/2016,21,-3.4272,20.354,0
3/14/2016,22,-3.6124,19.5052,0
3/14/2016,23,-3.4789,18.9635,0
3/15/2016,0,-3.4663,18.0885,0
3/15/2016,1,-3.4355,17.6037,0
3/15/2016,2,-3.9521,16.1803,0
3/15/2016,3,-3.2197,15.6638,0
3/15/2016,4,-3.5214,15.3337,0
3/15/2016,5,-3.2847,13.9123,0
3/15/2016,6,-1.8662,12.891,0
3/15/2016,7,87.8634,13.209,23.26084669
3/15/2016,8,308.2084,15.0947,80.86822083
3/15/2016,9,421.447,15.5403,110.3452027
3/15/2016,10,585.596,16.2958,152.7704309
3/15/2016,11,808.8304,17.742,209.5457138
3/15/2016,12,857.1135,19.0793,220.6217649
3/15/2016,13,841.2573,20.3978,215.1538679
3/15/2016,14,756.4002,21.5622,192.3504908
3/15/2016,15,613.5885,22.2627,155.4965948
3/15/2016,16,438.2032,22.7262,110.796283
3/15/2016,17,218.0584,22.8787,55.0928091
3/15/2016,18,32.4207,22.2953,8.214785334
3/15/2016,19,-4.5161,21.1982,0
3/15/2016,20,-3.8217,20.0355,0
3/15/2016,21,-3.5906,18.7355,0
